OrderID,Date,CustomerID,Product,Category,Quantity,UnitPrice
ORD-007700,2022-12-30,CUST-1934,Puzzle,Toys,8,11.54
ORD-007701,2023-05-21,CUST-2208,Puzzle,Toys,7,68.33
ORD-007702,2023-05-18,,Board Game,Toys,5,37.84
ORD-007703,2023-09-07,CUST-1997,Tablet,Electronics,1,477.06
ORD-007704,2022-01-27,CUST-2684,Headphones,Electronics,2,533.49
ORD-007705,2022-09-06,CUST-2705,Dumbbells,Sports,8,146.89
ORD-007706,2022-02-10,CUST-0477,Action Figure,Toys,8,66.43
ORD-007707,2023-03-28,CUST-1223,Action Figure,Toys,-8,43.8
ORD-007708,2023-06-22,CUST-2552,Water Bottle,Sports,8,60.89
ORD-007709,2023-01-07,CUST-2380,Coffee Maker,Home & Garden,7,103.71
ORD-007710,2022-05-14,CUST-4257,Board Game,Toys,7,69.1
ORD-007711,2023-04-12,CUST-2066,Tablet,Electronics,9,651.92
ORD-007712,2023-12-29,CUST-4024,Plant Pot,Home & Garden,2,184.53
ORD-007713,2023-10-12,CUST-1585,Monitor,Electronics,6,1055.78
ORD-007714,2023-10-28,CUST-0772,Tennis Racket,Sports,9,
ORD-007715,2023-09-27,CUST-1674,Jeans,Clothing,1,57.82
ORD-007716,2023-05-15,CUST-1409,Puzzle,Toys,4,39.17
ORD-007717,2022-01-30,CUST-1488,Board Game,Toys,10,
ORD-007718,2023-03-23,CUST-2557,Board Game,Toys,9,13.82
ORD-007719,2022-06-23,CUST-3530,Lamp,Home & Garden,2,216.04
ORD-007720,2023-10-24,CUST-1512,Plant Pot,Home & Garden,9,75.21
ORD-007721,2022-08-16,CUST-0143,Blender,Home & Garden,3,255.75
ORD-007722,2022-04-01,CUST-4420,Smartphone,Electronics,4,1380.14
ORD-007723,2023-07-29,CUST-0502,Smartphone,Electronics,3,176.59
ORD-007724,2023-11-30,CUST-3403,Blender,Home & Garden,2,36.85
ORD-007725,2022-07-02,CUST-0386,Coffee Maker,Home & Garden,1,184.94
ORD-007726,2023-04-18,CUST-0957,Lamp,Home & Garden,1,162.98
ORD-007727,2022-03-06,CUST-2645,Headphones,Electronics,2,290.04
ORD-007728,2022-03-19,CUST-0931,Hat,Clothing,8,96.62
ORD-007729,2023-02-09,CUST-3830,Smartphone,Electronics,10,129.73
ORD-007730,2023-08-27,CUST-0776,Lamp,Home & Garden,4,158.0
ORD-007731,2022-10-10,CUST-3031,Headphones,Electronics,2,420.94
ORD-007732,2023-05-22,CUST-2606,Yoga Mat,Sports,1,89.24
ORD-007733,2022-09-03,CUST-2780,Action Figure,Toys,3,42.73
ORD-007734,2022-11-05,CUST-3875,Puzzle,Toys,1,34.78
ORD-007735,2023-11-08,CUST-2523,Tennis Racket,Sports,1,122.71
ORD-007736,2023-05-11,CUST-4511,Jacket,Clothing,7,35.1
ORD-007737,2022-02-05,CUST-3024,Lego Set,Toys,9,48.68
ORD-007738,2022-03-28,CUST-3858,Monitor,Electronics,8,573.23
ORD-007739,2023-04-18,CUST-0585,Monitor,Electronics,2,1420.99
ORD-007740,2022-01-22,CUST-3873,Jacket,Clothing,4,73.99
ORD-007741,2023-09-30,CUST-3825,Action Figure,Toys,1,60.48
ORD-007742,2022-04-30,CUST-3514,Action Figure,Toys,1,67.5
ORD-007743,2022-11-19,CUST-0498,Tennis Racket,Sports,9,23.92
ORD-007744,2022-09-26,CUST-2300,Water Bottle,Sports,3,65.98
ORD-007745,2022-12-19,CUST-0785,Puzzle,Toys,2,60.02
ORD-007746,2022-10-14,CUST-2493,Headphones,Electronics,6,1357.57
ORD-007747,2023-04-19,CUST-3778,Basketball,Sports,2,36.63
ORD-007748,2023-02-26,CUST-0962,Yoga Mat,Sports,1,21.33
ORD-007749,2023-11-21,CUST-4036,Doll,Toys,2,66.06
ORD-007750,2023-11-13,CUST-4297,Board Game,Toys,10,69.77
ORD-007751,2023-04-29,CUST-1154,Lamp,Home & Garden,5,
ORD-007752,2023-03-01,CUST-1532,Coffee Maker,Home & Garden,10,299.19
ORD-007753,2022-01-04,CUST-2739,Monitor,Electronics,9,872.23
ORD-007754,2023-01-14,CUST-1282,Puzzle,Toys,10,41.86
ORD-007755,2023-11-06,CUST-0091,Coffee Maker,Home & Garden,10,27.51
ORD-007756,2023-11-27,CUST-0854,Basketball,Sports,3,36.72
ORD-007757,2022-02-02,CUST-4655,Headphones,Electronics,4,1224.32
ORD-007758,2022-06-14,,Tablet,Electronics,7,459.22
ORD-007759,2022-11-22,CUST-0375,Jeans,Clothing,2,41.09
ORD-007760,2022-10-28,CUST-2218,Yoga Mat,Sports,6,137.81
ORD-007761,2022-11-28,CUST-0255,Monitor,Electronics,5,854.37
ORD-007762,2022-05-29,CUST-0453,Smartphone,Electronics,1,259.46
ORD-007763,2022-05-27,CUST-3314,T-Shirt,Clothing,8,84.23
ORD-007764,2023-01-09,CUST-4034,Plant Pot,Home & Garden,2,224.4
ORD-007765,2023-04-05,CUST-1153,Coffee Maker,Home & Garden,1,142.14
ORD-007766,2023-06-12,CUST-3673,Lego Set,Toys,10,58.74
ORD-007767,2022-12-21,CUST-0888,Laptop,Electronics,9,163.72
ORD-007768,2022-12-04,CUST-3757,Tablet,Electronics,1,906.98
ORD-007769,2022-04-24,CUST-3965,Tennis Racket,Sports,9,146.82
ORD-007770,2022-09-03,CUST-3813,Yoga Mat,Sports,7,19.48
ORD-007771,2022-12-16,CUST-0454,Tennis Racket,Sports,9,47.19
ORD-007772,2023-07-03,CUST-1308,Tennis Racket,Sports,1,119.78
ORD-007773,2022-11-11,CUST-1697,Coffee Maker,Home & Garden,3,268.21
ORD-007774,2023-08-31,CUST-4870,Laptop,Electronics,9,712.23
ORD-007775,2023-11-30,CUST-2024,Plant Pot,Home & Garden,10,20.28
ORD-007776,2023-03-11,CUST-4259,Jeans,Clothing,1,16.0
ORD-007777,2023-02-07,CUST-2695,Blender,Home & Garden,8,20.94
ORD-007778,2023-08-23,CUST-1465,Puzzle,Toys,8,55.37
ORD-007779,2022-04-03,CUST-1795,Lamp,Home & Garden,8,152.79
ORD-007780,2022-01-23,CUST-4369,Dumbbells,Sports,5,60.9
ORD-007781,2023-05-20,CUST-0871,Board Game,Toys,7,33.49
ORD-007782,2023-02-17,CUST-4343,Plant Pot,Home & Garden,7,255.67
ORD-007783,2023-07-09,CUST-2050,Headphones,Electronics,3,972.69
ORD-007784,2022-08-09,CUST-3626,Lamp,Home & Garden,8,74.2
ORD-007785,2022-06-13,CUST-0645,Jacket,Clothing,10,72.99
ORD-007786,2022-03-18,CUST-2634,Plant Pot,Home & Garden,3,53.94
ORD-007787,2023-09-29,CUST-0681,Hat,Clothing,7,70.17
ORD-007788,2022-02-18,CUST-1383,Board Game,Toys,10,41.58
ORD-007789,2023-05-23,CUST-0691,Smartphone,Electronics,6,90.18
ORD-007790,2023-06-16,CUST-4836,Lamp,Home & Garden,5,189.34
ORD-007791,2022-10-13,CUST-2428,Dumbbells,Sports,3,144.05
ORD-007792,2022-12-05,CUST-2995,Lamp,Home & Garden,7,171.22
ORD-007793,2022-02-13,CUST-2135,Smartphone,Electronics,9,184.52
ORD-007794,2023-08-23,CUST-4834,Vacuum Cleaner,Home & Garden,5,71.88
ORD-007795,2022-06-27,CUST-2229,Yoga Mat,Sports,1,53.44
ORD-007796,2022-11-26,CUST-2222,Yoga Mat,Sports,3,16.95
ORD-007797,2023-07-23,CUST-0350,Action Figure,Toys,7,65.43
ORD-007798,2023-09-07,CUST-3883,Basketball,Sports,8,145.47
ORD-007799,2023-07-04,CUST-1819,Action Figure,Toys,9,43.63
ORD-007800,2023-05-30,CUST-4338,Coffee Maker,Home & Garden,10,233.24
ORD-007801,2023-03-04,CUST-2422,Laptop,Electronics,9,806.75
ORD-007802,2022-02-16,CUST-0148,Yoga Mat,Sports,7,94.27
ORD-007803,2022-03-16,CUST-0241,Dumbbells,Sports,8,128.94
ORD-007804,2023-01-17,CUST-0300,Board Game,Toys,3,37.53
ORD-007805,2023-02-04,CUST-2341,Puzzle,Toys,6,79.31
ORD-007806,2022-06-24,CUST-2535,Laptop,Electronics,2,708.73
ORD-007807,2022-11-30,CUST-3686,Action Figure,Toys,5,16.55
ORD-007808,2023-01-05,CUST-1964,Hat,Clothing,8,77.73
ORD-007809,2022-06-22,CUST-4868,Smartphone,Electronics,4,778.21
ORD-007810,2023-05-18,CUST-2278,Laptop,Electronics,8,415.44
ORD-007811,2023-10-08,CUST-2069,Jeans,Clothing,4,84.35
ORD-007812,2022-08-07,CUST-2618,Basketball,Sports,3,93.0
ORD-007813,2022-06-26,CUST-1134,Sneakers,Clothing,5,112.88
ORD-007814,2022-08-13,CUST-2497,Jeans,Clothing,7,19.62
ORD-007815,2022-05-20,CUST-1229,Tennis Racket,Sports,7,24.04
ORD-007816,2023-06-25,CUST-1755,Vacuum Cleaner,Home & Garden,2,249.57
ORD-007817,2023-12-14,CUST-0686,Action Figure,Toys,10,59.68
ORD-007818,2023-11-07,CUST-1166,Coffee Maker,Home & Garden,3,187.88
ORD-007819,2023-01-15,CUST-1319,Hat,Clothing,9,38.92
ORD-007820,2022-09-26,CUST-4483,Laptop,Electronics,10,305.5
ORD-007821,2022-03-26,CUST-2258,Vacuum Cleaner,Home & Garden,5,235.62
ORD-007822,2022-05-25,CUST-4919,Dumbbells,Sports,8,30.56
ORD-007823,2022-09-17,CUST-4367,Jeans,Clothing,8,85.71
ORD-007824,2022-08-13,CUST-4036,Lego Set,Toys,2,26.23
ORD-007825,2023-02-03,CUST-2703,T-Shirt,Clothing,3,105.3
ORD-007826,2023-09-23,CUST-3099,Tennis Racket,Sports,8,14.89
ORD-007827,2023-01-06,CUST-0712,Board Game,Toys,4,65.25
ORD-007828,2023-10-10,CUST-3047,Coffee Maker,Home & Garden,2,77.63
ORD-007829,2022-02-26,CUST-1989,Coffee Maker,Home & Garden,2,270.7
ORD-007830,2023-11-09,CUST-1050,T-Shirt,Clothing,2,117.5
ORD-007831,2022-06-29,CUST-1033,Yoga Mat,Sports,7,85.45
ORD-007832,2023-10-21,,Dumbbells,Sports,1,115.01
ORD-007833,2022-10-18,CUST-4456,Doll,Toys,4,74.57
ORD-007834,2023-03-16,CUST-4594,Tablet,Electronics,3,956.23
ORD-007835,2022-03-30,CUST-0148,Hat,Clothing,9,47.05
ORD-007836,2022-01-15,CUST-4658,Jeans,Clothing,8,53.76
ORD-007837,2023-05-28,CUST-3247,Jeans,Clothing,1,88.17
ORD-007838,2022-01-14,CUST-3247,Blender,Home & Garden,4,68.07
ORD-007839,2023-09-16,CUST-0580,Tablet,Electronics,7,601.24
ORD-007840,2022-12-14,CUST-0764,Tennis Racket,Sports,5,139.41
ORD-007841,2023-09-29,CUST-3403,Lamp,Home & Garden,8,177.21
ORD-007842,2022-01-04,CUST-2309,Yoga Mat,Sports,4,36.23
ORD-007843,2023-06-01,CUST-4353,Blender,Home & Garden,10,42.64
ORD-007844,2022-05-01,CUST-0176,Blender,Home & Garden,9,164.97
ORD-007845,2022-06-14,CUST-0067,Vacuum Cleaner,Home & Garden,3,160.81
ORD-007846,2022-05-08,CUST-3534,Laptop,Electronics,1,1012.52
ORD-007847,2023-07-27,CUST-1695,Board Game,Toys,2,18.85
ORD-007848,2023-01-06,CUST-0816,Monitor,Electronics,1,1284.45
ORD-007849,2023-05-09,CUST-0215,Blender,Home & Garden,1,182.85
ORD-007850,2023-02-20,CUST-3496,T-Shirt,Clothing,1,20.3
ORD-007851,2023-12-27,CUST-2282,Jeans,Clothing,4,55.28
ORD-007852,2022-09-22,CUST-3946,Jacket,Clothing,1,65.59
ORD-007853,2022-05-11,CUST-3755,Coffee Maker,Home & Garden,10,205.4
ORD-007854,2023-06-11,CUST-1820,Monitor,Electronics,5,1133.17
ORD-007855,2022-03-17,CUST-3263,Monitor,Electronics,9,737.91
ORD-007856,2022-02-01,CUST-3973,Sneakers,Clothing,3,30.96
ORD-007857,2022-09-25,CUST-4348,Sneakers,Clothing,4,77.97
ORD-007858,2023-06-10,CUST-4566,Action Figure,Toys,1,20.05
ORD-007859,2022-06-27,CUST-1710,Jacket,Clothing,9,60.08
ORD-007860,2022-05-15,CUST-1866,Blender,Home & Garden,3,136.98
ORD-007861,2022-05-25,CUST-1576,Headphones,Electronics,7,1242.58
ORD-007862,2022-01-13,CUST-3309,Smartphone,Electronics,6,1476.08
ORD-007863,2022-01-29,CUST-4436,Blender,Home & Garden,10,170.23
ORD-007864,2023-08-04,CUST-0219,T-Shirt,Clothing,7,78.49
ORD-007865,2022-06-03,CUST-3215,Doll,Toys,5,62.0
ORD-007866,2023-03-11,CUST-3499,Smartphone,Electronics,5,762.85
ORD-007867,2023-07-19,CUST-2671,Doll,Toys,7,39.8
ORD-007868,2023-01-12,CUST-4900,Smartphone,Electronics,9,1433.17
ORD-007869,2023-02-25,CUST-2276,Board Game,Toys,6,59.98
ORD-007870,2022-10-29,CUST-3705,Board Game,Toys,1,13.35
ORD-007871,2023-01-06,CUST-1305,Action Figure,Toys,4,43.95
ORD-007872,2022-10-22,CUST-3437,Blender,Home & Garden,6,64.35
ORD-007873,2023-05-02,CUST-1102,Basketball,Sports,8,90.13
ORD-007874,2022-05-29,CUST-0402,T-Shirt,Clothing,5,35.04
ORD-007875,2022-01-19,CUST-0229,Smartphone,Electronics,2,1268.21
ORD-007876,2022-11-13,,Puzzle,Toys,6,35.93
ORD-007877,2023-05-13,CUST-1006,Action Figure,Toys,1,36.9
ORD-007878,2023-07-11,CUST-0442,Basketball,Sports,8,134.94
ORD-007879,2023-10-14,CUST-0270,Tennis Racket,Sports,2,65.86
ORD-007880,2022-09-14,CUST-3904,Sneakers,Clothing,1,43.62
ORD-007881,2023-01-08,CUST-1184,Hat,Clothing,8,61.04
ORD-007882,2022-01-28,CUST-0052,Puzzle,Toys,6,28.98
ORD-007883,2022-12-15,CUST-3890,Dumbbells,Sports,4,82.09
ORD-007884,2022-11-01,CUST-1586,Sneakers,Clothing,1,116.2
ORD-007885,2022-02-27,CUST-1061,Monitor,Electronics,1,696.23
ORD-007886,2023-07-04,CUST-0356,T-Shirt,Clothing,7,102.62
ORD-007887,2023-09-13,CUST-0116,Plant Pot,Home & Garden,7,26.11
ORD-007888,2022-03-08,CUST-4784,Lego Set,Toys,10,78.63
ORD-007889,2022-03-11,CUST-3185,Headphones,Electronics,10,113.29
ORD-007890,2022-06-05,CUST-3413,Jeans,Clothing,6,50.31
ORD-007891,2022-04-20,CUST-2138,Coffee Maker,Home & Garden,9,197.42
ORD-007892,2023-03-02,CUST-1909,Coffee Maker,Home & Garden,10,200.65
ORD-007893,2023-03-03,CUST-4635,T-Shirt,Clothing,4,112.54
ORD-007894,2022-11-27,CUST-1414,Action Figure,Toys,5,56.62
ORD-007895,2022-10-12,CUST-2187,Lamp,Home & Garden,2,133.46
ORD-007896,2022-12-03,CUST-1296,Doll,Toys,9,17.94
ORD-007897,2023-04-23,CUST-2472,Monitor,Electronics,10,415.83
ORD-007898,2023-12-09,CUST-0240,Yoga Mat,Sports,9,146.84
ORD-007899,2023-02-07,CUST-0252,Hat,Clothing,9,90.79
ORD-007900,2023-12-18,CUST-3588,Headphones,Electronics,8,124.57
ORD-007901,2022-12-04,CUST-0270,Laptop,Electronics,3,1270.84
ORD-007902,2023-12-12,CUST-3453,Plant Pot,Home & Garden,1,202.4
ORD-007903,2023-02-18,CUST-2796,Yoga Mat,Sports,3,53.46
ORD-007904,2022-12-22,CUST-0527,Jacket,Clothing,2,59.31
ORD-007905,2022-01-31,CUST-1434,Yoga Mat,Sports,5,35.07
ORD-007906,2022-10-27,CUST-4089,Plant Pot,Home & Garden,10,156.27
ORD-007907,2023-06-25,CUST-0604,Lego Set,Toys,9,11.53
ORD-007908,2022-12-11,CUST-4508,Laptop,Electronics,3,1402.03
ORD-007909,2023-04-03,CUST-0834,Coffee Maker,Home & Garden,2,57.5
ORD-007910,2022-12-21,CUST-4277,Puzzle,Toys,5,14.72
ORD-007911,2022-06-22,CUST-3073,T-Shirt,Clothing,4,119.02
ORD-007912,2023-06-09,CUST-0565,Board Game,Toys,10,33.63
ORD-007913,2023-11-10,CUST-1935,Lego Set,Toys,3,19.38
ORD-007914,2022-11-15,CUST-1518,T-Shirt,Clothing,2,53.06
ORD-007915,2023-12-10,CUST-3704,Headphones,Electronics,10,1111.68
ORD-007916,2023-11-04,CUST-1866,Smartphone,Electronics,1,599.2
ORD-007917,2022-11-14,CUST-2003,Hat,Clothing,5,51.42
ORD-007918,2023-11-12,CUST-4618,Hat,Clothing,8,88.1
ORD-007919,2023-03-25,CUST-2398,Action Figure,Toys,5,77.41
ORD-007920,2023-03-29,CUST-1777,Laptop,Electronics,10,291.95
ORD-007921,2023-05-13,CUST-0499,Water Bottle,Sports,9,37.59
ORD-007922,2022-03-23,CUST-0943,Dumbbells,Sports,9,140.34
ORD-007923,2023-04-21,CUST-1982,Hat,Clothing,2,100.59
ORD-007924,2022-02-02,CUST-3725,Dumbbells,Sports,2,80.5
ORD-007925,2023-03-06,CUST-2869,Headphones,Electronics,7,574.42
ORD-007926,2022-01-24,CUST-0412,Sneakers,Clothing,8,23.67
ORD-007927,2022-11-22,CUST-1918,Puzzle,Toys,6,28.14
ORD-007928,2023-10-30,CUST-3505,Laptop,Electronics,9,640.38
ORD-007929,2022-06-26,CUST-0947,Lego Set,Toys,10,22.62
ORD-007930,2022-10-30,CUST-2249,Board Game,Toys,3,73.34
ORD-007931,2023-04-25,CUST-3286,Monitor,Electronics,7,1175.14
ORD-007932,2022-02-20,CUST-0767,Tablet,Electronics,3,136.82
ORD-007933,2023-12-17,CUST-3578,Tennis Racket,Sports,6,103.58
ORD-007934,2022-12-06,CUST-3953,Hat,Clothing,1,35.05
ORD-007935,2022-11-18,CUST-0589,Basketball,Sports,8,146.74
ORD-007936,2023-12-19,CUST-1885,Dumbbells,Sports,8,33.84
ORD-007937,2022-07-15,CUST-2821,Board Game,Toys,2,20.95
ORD-007938,2022-02-17,CUST-0249,Puzzle,Toys,10,17.58
ORD-007939,2022-10-07,CUST-4283,Yoga Mat,Sports,4,105.77
ORD-007940,2023-06-17,CUST-0216,Basketball,Sports,2,17.93
ORD-007941,2022-09-17,CUST-2798,Board Game,Toys,9,43.3
ORD-007942,2023-06-19,CUST-2479,Blender,Home & Garden,6,223.21
ORD-007943,2023-03-04,CUST-3148,Jeans,Clothing,1,15.95
ORD-007944,2023-11-30,CUST-2819,Yoga Mat,Sports,9,19.77
ORD-007945,2022-01-13,CUST-3731,Water Bottle,Sports,4,39.99
ORD-007946,2023-12-11,CUST-2481,Tennis Racket,Sports,6,144.76
ORD-007947,2022-02-14,CUST-1114,Basketball,Sports,9,95.27
ORD-007948,2022-11-23,CUST-3642,Headphones,Electronics,9,913.27
ORD-007949,2023-09-27,CUST-0801,Tennis Racket,Sports,4,119.45
ORD-007950,2022-09-15,CUST-0080,Headphones,Electronics,9,987.61
ORD-007951,2022-10-17,CUST-4733,Sneakers,Clothing,3,52.87
ORD-007952,2022-07-13,CUST-1221,Coffee Maker,Home & Garden,3,72.73
ORD-007953,2022-03-16,CUST-1118,Hat,Clothing,5,35.43
ORD-007954,2022-02-07,CUST-0877,Smartphone,Electronics,4,878.8
ORD-007955,2023-08-27,CUST-0460,Tablet,Electronics,5,108.68
ORD-007956,2023-10-01,CUST-0800,Board Game,Toys,9,24.18
ORD-007957,2022-01-07,CUST-4838,Basketball,Sports,1,105.62
ORD-007958,2023-03-01,CUST-4733,Board Game,Toys,5,60.51
ORD-007959,2022-05-27,CUST-4982,Tennis Racket,Sports,-7,71.73
ORD-007960,2022-05-31,CUST-0967,Water Bottle,Sports,3,20.26
ORD-007961,2023-09-11,CUST-0229,Monitor,Electronics,9,993.29
ORD-007962,2023-05-27,CUST-2032,Vacuum Cleaner,Home & Garden,8,281.2
ORD-007963,2023-04-16,CUST-1581,Laptop,Electronics,2,1312.38
ORD-007964,2023-07-30,CUST-3135,Tennis Racket,Sports,6,67.09
ORD-007965,2022-05-03,CUST-1684,Hat,Clothing,2,106.7
ORD-007966,2023-05-28,CUST-1521,Jeans,Clothing,3,80.38
ORD-007967,2023-06-14,CUST-2400,Basketball,Sports,5,14.7
ORD-007968,2022-02-16,CUST-0891,Doll,Toys,10,53.5
ORD-007969,2023-09-12,CUST-0182,Lego Set,Toys,9,15.69
ORD-007970,2023-12-15,CUST-0869,Headphones,Electronics,3,765.43
ORD-007971,2022-07-29,CUST-3487,Smartphone,Electronics,3,101.49
ORD-007972,2022-09-13,CUST-1334,Jeans,Clothing,7,33.05
ORD-007973,2023-08-19,CUST-3739,Puzzle,Toys,2,65.98
ORD-007974,2023-03-07,CUST-3175,Tablet,Electronics,7,713.47
ORD-007975,2023-03-18,CUST-4866,Water Bottle,Sports,2,63.31
ORD-007976,2022-03-07,CUST-3552,Board Game,Toys,7,56.48
ORD-007977,2022-08-09,CUST-1324,Smartphone,Electronics,8,156.12
ORD-007978,2022-05-07,CUST-3639,Tablet,Electronics,7,1144.16
ORD-007979,2022-07-28,CUST-2071,Puzzle,Toys,3,48.79
ORD-007980,2022-04-05,CUST-3666,Lego Set,Toys,1,32.68
ORD-007981,2022-05-12,CUST-0142,Yoga Mat,Sports,3,113.09
ORD-007982,2022-01-13,CUST-0872,Vacuum Cleaner,Home & Garden,10,209.62
ORD-007983,2023-12-19,CUST-3007,Puzzle,Toys,3,63.15
ORD-007984,2022-04-11,CUST-1191,Lamp,Home & Garden,9,85.43
ORD-007985,2023-08-29,CUST-4027,Board Game,Toys,7,45.1
ORD-007986,2022-03-11,CUST-0661,Sneakers,Clothing,2,119.43
ORD-007987,2023-12-30,CUST-1237,Basketball,Sports,6,62.86
ORD-007988,2023-07-28,CUST-1744,Basketball,Sports,8,41.96
ORD-007989,2022-11-11,CUST-1327,Basketball,Sports,8,71.97
ORD-007990,2022-07-26,CUST-2788,Sneakers,Clothing,10,85.76
ORD-007991,2022-03-16,CUST-3327,Sneakers,Clothing,7,60.78
ORD-007992,2023-06-19,CUST-3558,Headphones,Electronics,7,413.86
ORD-007993,2023-02-15,CUST-3292,Yoga Mat,Sports,3,95.81
ORD-007994,2022-05-01,CUST-1658,Plant Pot,Home & Garden,1,188.28
ORD-007995,2022-01-15,CUST-3296,Action Figure,Toys,1,71.88
ORD-007996,2023-01-09,CUST-0011,Sneakers,Clothing,4,86.63
ORD-007997,2022-11-27,CUST-0178,Vacuum Cleaner,Home & Garden,4,63.13
ORD-007998,2023-05-09,CUST-4589,Plant Pot,Home & Garden,3,99.31
ORD-007999,2023-04-08,CUST-2752,Lego Set,Toys,6,46.77
ORD-008000,2022-01-19,CUST-3859,Laptop,Electronics,6,596.58
ORD-008001,2022-11-09,CUST-0869,Lamp,Home & Garden,7,158.65
ORD-008002,2023-10-11,CUST-4398,Tennis Racket,Sports,2,54.25
ORD-008003,2022-01-18,CUST-3718,Plant Pot,Home & Garden,7,92.44
ORD-008004,2023-08-10,CUST-1497,Headphones,Electronics,9,1206.75
ORD-008005,2022-03-05,CUST-2316,Sneakers,Clothing,6,45.54
ORD-008006,2023-03-13,CUST-0413,Smartphone,Electronics,3,270.09
ORD-008007,2023-03-09,CUST-4039,Puzzle,Toys,3,39.4
ORD-008008,2022-04-10,CUST-3798,Action Figure,Toys,5,46.6
ORD-008009,2023-02-03,CUST-2954,Doll,Toys,2,30.92
ORD-008010,2022-04-30,CUST-0631,Board Game,Toys,7,47.68
ORD-008011,2022-06-24,CUST-1423,Doll,Toys,7,44.0
ORD-008012,2022-03-14,CUST-4414,Water Bottle,Sports,5,102.32
ORD-008013,2023-07-07,CUST-0429,Doll,Toys,3,59.91
ORD-008014,2023-12-19,CUST-2684,Yoga Mat,Sports,5,35.77
ORD-008015,2022-03-27,CUST-1497,Smartphone,Electronics,6,1189.49
ORD-008016,2022-08-08,CUST-1104,Coffee Maker,Home & Garden,3,261.69
ORD-008017,2022-02-16,CUST-3488,Lego Set,Toys,7,38.87
ORD-008018,2023-09-21,CUST-0029,Hat,Clothing,9,49.78
ORD-008019,2022-05-02,CUST-1079,Laptop,Electronics,6,98.91
ORD-008020,2022-12-10,CUST-3027,Blender,Home & Garden,8,295.27
ORD-008021,2022-10-07,CUST-0530,Headphones,Electronics,6,247.77
ORD-008022,2023-03-19,CUST-4154,Action Figure,Toys,10,11.77
ORD-008023,2022-06-09,CUST-3119,Headphones,Electronics,2,1455.92
ORD-008024,2023-01-29,CUST-2266,Smartphone,Electronics,8,260.64
ORD-008025,2022-08-02,CUST-0637,Vacuum Cleaner,Home & Garden,9,169.3
ORD-008026,2022-06-29,CUST-4984,Vacuum Cleaner,Home & Garden,5,277.84
ORD-008027,2023-10-11,CUST-4886,Tennis Racket,Sports,3,129.92
ORD-008028,2022-02-28,CUST-2838,Dumbbells,Sports,9,107.96
ORD-008029,2022-05-30,CUST-0267,Action Figure,Toys,2,39.83
ORD-008030,2023-09-22,CUST-2017,Lego Set,Toys,7,16.4
ORD-008031,2022-01-08,CUST-1668,Tennis Racket,Sports,10,
ORD-008032,2023-03-06,CUST-4200,Yoga Mat,Sports,1,107.1
ORD-008033,2022-04-06,CUST-2965,Vacuum Cleaner,Home & Garden,7,58.71
ORD-008034,2023-03-03,CUST-2529,Water Bottle,Sports,2,113.13
ORD-008035,2023-09-27,CUST-0057,Lego Set,Toys,2,52.16
ORD-008036,2023-09-03,CUST-0501,Plant Pot,Home & Garden,1,258.83
ORD-008037,2023-02-20,CUST-1098,Coffee Maker,Home & Garden,1,85.19
ORD-008038,2022-02-04,CUST-1957,T-Shirt,Clothing,3,44.02
ORD-008039,2023-03-07,CUST-4536,Doll,Toys,1,39.74
ORD-008040,2023-09-30,CUST-0544,Monitor,Electronics,3,1350.49
ORD-008041,2022-10-18,CUST-4319,Vacuum Cleaner,Home & Garden,2,115.55
ORD-008042,2022-07-27,CUST-2320,Action Figure,Toys,8,66.49
ORD-008043,2023-10-04,CUST-2808,Yoga Mat,Sports,6,133.55
ORD-008044,2022-11-12,CUST-4855,Blender,Home & Garden,8,99.62
ORD-008045,2023-07-26,CUST-2762,Hat,Clothing,10,105.24
ORD-008046,2022-07-29,CUST-3079,Board Game,Toys,5,78.79
ORD-008047,2022-12-31,CUST-3429,Coffee Maker,Home & Garden,7,119.05
ORD-008048,2023-12-24,CUST-1864,Headphones,Electronics,5,138.43
ORD-008049,2022-10-10,CUST-4189,Sneakers,Clothing,9,33.53
ORD-008050,2022-09-10,CUST-2030,Laptop,Electronics,10,1220.7
ORD-008051,2022-03-16,CUST-0749,Basketball,Sports,2,61.47
ORD-008052,2022-04-26,CUST-3961,Blender,Home & Garden,2,49.17
ORD-008053,2023-08-18,CUST-1303,Water Bottle,Sports,4,68.78
ORD-008054,2023-09-24,CUST-3039,Coffee Maker,Home & Garden,4,46.24
ORD-008055,2023-03-15,CUST-4434,Doll,Toys,4,
ORD-008056,2023-04-29,CUST-2915,Basketball,Sports,5,53.78
ORD-008057,2023-02-09,CUST-2078,Jeans,Clothing,6,58.43
ORD-008058,2022-07-23,CUST-0897,T-Shirt,Clothing,10,119.86
ORD-008059,2022-03-22,CUST-2554,Vacuum Cleaner,Home & Garden,1,88.56
ORD-008060,2023-03-20,CUST-2058,Jeans,Clothing,6,53.83
ORD-008061,2023-10-01,CUST-1502,Monitor,Electronics,5,448.5
ORD-008062,2022-06-17,CUST-4983,Water Bottle,Sports,4,147.71
ORD-008063,2023-06-18,CUST-0946,Hat,Clothing,2,110.12
ORD-008064,2023-12-15,CUST-0098,Tablet,Electronics,9,897.41
ORD-008065,2022-02-12,CUST-0543,Dumbbells,Sports,2,143.12
ORD-008066,2023-04-23,CUST-2319,Coffee Maker,Home & Garden,1,36.92
ORD-008067,2023-11-18,CUST-1326,Jeans,Clothing,7,46.41
